id	text	labels
deu_82f0277a5336d679d49b7d757719c631	Das ist doch die letzte Generation? Oder wie meinen die das.	
deu_4bb8c9a911deee600842fda5ab22c9c9	linksgrün. Du hast linksgrün vergessen.	
deu_5b312662ffa458dc9e61a126b6fe0ec2	"Putin will also in Wahrheit gar nicht Kiew einnehmen? Es ist alles wohl nur 5D-Unterwasserschach. Bravo Vova!


Danke für den Schizo-Rant. Sehr unterhaltsam. :D"	
deu_5790568301a5e04ff73626728ebd7d17	"Ich glaube ""Woke-Menschen"" haben ein überproportional großes Sendebewusstsein. Gesehen werden ist auch irgendwo ein essentieller Teil des ""Woke-seins"".   
Dazu kommen natürlich noch die Filterblasen."	Political, Other
deu_cc81d999e58d5e3db0400ab1bdd9afd6	Das konnte man aber bereits während der gesamten Pandemie	
deu_0aa92d86f27c14b94cd2b7d29dfb8e87	"Man könnte es genauso regeln.


Wenn ihr dem Vertrag zustimmt, müsst ihr helfen oder fliegt raus. Es ist aber auch nur eine 80% Zustimmungsquote für die Neuaufnahme von Mitgliedern notwendig, damit keiner wegen politischem Bullshit die Mehrheit als Geisel nimmt.

Yay or Nay?"	
deu_1ced0f9ac89b1623b1dc07604e899d0f	Und wie passt das dann zusammen mit der Tatsache das Israel bereits in 1947 mit der ethnischen Säuberung der Araber angefangen hat?	Political, Racial/Ethnic
deu_4525b14b91c24749037bfabf81a94f50	Meinst du so lügen wie „die Impfung ist Nebenwirkungsfrei“?	Political, Other
deu_822f3b13b427901598a2f9e0462d7eaa	Israel hat Gaza seit Jahrzehnten besetzt, da es sowohl den Luftraum als auch die See von Palästina bei Gaza komplett kontrollierte.	
deu_6bf18eaa5e66de5ddd7b67bf155d3dad	"Um den Sieg des 1. FC Gaza gegen Apoel Tel Aviv.

Fußball ist doch unpolitisch"	
deu_0d659b6036cc5ae63961b3f80a910efb	Bei Genetik und Juden wird das Eis aber schnell sehr @USER	Political, Racial/Ethnic, Religious
deu_866c5b6ba00ad4a6cbdaa09bb171db50	Weil die Juden deine Mobilität einschränken wollen.	Political, Racial/Ethnic, Religious
deu_5b804db7ba9008a83f194e5c085eee6d	Jetzt wollen mir die Fleischesser auch noch die nächste Pandemie aufzwängen.	Political, Other
deu_90af1923969654bf2f55d09081affa05	Nein, ich sage statt in Deutschland mit 1 Euro x kg CO2 zu sparen sollten wir den Euro nehmen und 10x kg CO2 in Indien sparen. Da Co2 ein globales Problem ist, müssen wir jeden Euro dort einsetzen, wo er die meiste Wirkung hat.	
deu_54249dcbb86b1167285acc0b5f70f96d	Es wäre so geil, wenn sie ihre russischen Buddies erstmal insgeheim warnen würden, man solle vorsichtig sein, weil Assad ein syrischer Flüchtling ist.	Political, Racial/Ethnic
deu_eb7afba75210779660edbc5604d87f91	Meine Prognose zur Theorie der querdullies: von der Corona Impfung kriegt man Krebs denn man nur mit einer zweiten Impfung heilen kann damit biontec richtig reich wird	Political, Other
deu_991fefd9c887373faf4e95f97e585c66	"Russland erobert die Krim: ….

Russland greift Ukrainisches Staatsgebiet, unter anderen Kiew an: ….

Russland begeht wiederholt die grauenvollsten Kriegsverbrechen: ….

Russland lässt Nord-Koreaner für sie unter russischer Flagge in den Krieg ziehen: ….


Ukraine greift zur Verteidigung strategische Ziele auf russischem Staatsgebiet an: „WAS FÜR EINE ESKALATION!!! KRIEGSTREIBEREI MEHR NICHT!!“"	
deu_348a48da281977946b9d2487be6e3cb1	musst nur mal Twitter schauen, wie diese AfD-Wähler drauf sind. Da wird ein Putin als Held gesehen und Selenskiy als korrupter Kriegstreiber. Es ist unfassbar traurig, wie gut diese Desinformationskampagne hier bei vielen Leuten einschlägt	Political
deu_cf4e5f81eeaa07d1346d27826ccd5db0	Ehrliche Frage, was ist jetzt der Unterschied zu diesen Kindern und denen, die bei FFF mitgelaufen sind?	
deu_5414be88424d71716b2f39870002083b	Außer Juden, die machen es extrem schwer zu konvertieren.	
deu_bc616efbf88ab49c8760360795275b33	Wer bleibt denn für eine Koalition übrig in dem Fall? Alles Kriegstreiber.	Political
deu_f144a311ee45c82b7755755cf354817e	"Hat man auch während Corona gesehen. Vor der Pandemie waren Pharmakonzerne korrupte, kapitalistische Unternehmen die es gilt zu kontrollieren.

Nach der Pandemie hat man auf einmal jede Pfizer Studie aufs Wort geglaubt und jedwede Profitgier der Konzerne geleugnet."	Other
deu_ced610af2e532790fad2d2eef3fb9b5e	Nehme ein Schulbuch von ihm als Geisel. Die Berufsschulbücher sind mEn teuer aF.	
deu_32c6675810dd87145e13cbc9cb7a5805	">Wer hier her kommt, egal aus welchem Grund, ob zum Arbeiten, Asyl sucht oder Ferien hier machen will, muss sich zu unseren Werten bekennen.

NEIN. Asyl ist Flucht vor Verfolgung. Um diese gewährt zu bekommen muss man sich nicht zu irgendwelchen ""Werten"" bekennen."	
deu_62ec5e0ef1597080c95e27f04cdc48b2	@USER RADIKALISIERT durch gender pronouns.	Political, Gender/Sexual
deu_fbe91bbf5fc9cb662cb364a8e64c5950	">Wir verbrauchen zu viel CO2

=Wie erzeugen zu viel CO2 

Die Anlagen benötigen Energie und erzeugen ja schon in der Produktion eine Menge CO2."	
deu_a3cf4693145d5740e129a78ed738330e	AfD ist die Partei der Reaktanz und Aggressionsabfuhr - emotionaler und „kognitive“ (Querdenker-)Gewinn heute, der eigene Schaden morgen	Political
deu_089bc748acdc98f83e7d1c6914d069ae	Ja, ohne Kriegstreiber, Oligarchen und Massenmörder.	Political
deu_ca3142ae4dd03ccbe1460d9cad6aafdf	Asyl wird er so wohl nicht mehr bekommen	
deu_1fb7895c7180338da8b4187cd043a7fd	Aber wo holst du dir deine Impfung?	
deu_1f81deb8c91263a6e5ad7f162b9f4105	"Naja er nennt sie ""Cackling Kamala"", die nennt ihn Faschist und Biden nennt ihn Müll, da ist seine Ausdrucksweise einfach Salonfähiger."	Political, Gender/Sexual
deu_d7836d16b7202d9ed580c14c11267443	Doch doch Muslime gehen immer	Political, Religious
deu_b1a350ba9ac433bbaa52db974d47e2f5	Immer das gleiche russische Schema. Es ist unerträglich!	Political, Racial/Ethnic, Other
deu_60132f80a11f96513c05823e7ebefeed	Wundert mich nicht. Ist halt doch nicht jeder linksgrün und Fan von der “Flüchtlings”situation	Political
deu_8fe7494dc072201e34792fc6dfc83b65	Naja, im Mittelalter gabs noch kein @USER	
