id	text	labels
hau_87780bd1974a95eb9e37a9b928584888	Ku yi haƙuri ɗiyan baƙuwa, waɗanda ku ke ta ɓata lokacinku kuna kafirtawa, shirkantarwa da bid'antarwa sune suturarku dai. Domin baicin ijtihadi da jihadinsu da yanzu ku da iyayenku bautar tsunburbura ku ke yi - Illa man rahima Rabbiy.  A cikin hotunan da ke ƙasa ga jadawali nan na yanda gidan Ahlussunnah ya karkasu, sai ayi nazari ko a koma a sake lissafi.   Duk da cewa shi kansa kiran wata ɗa'ifa da sunan Ahlussunna bid'ah ne - A bisa ta'arifin bid'ah na masu fariya da sunan (Wahhabiyyah), to amma dai a ilmance, a aslance ba fa sunan Wahhabiyyah ba ne. Su a gidan ƴan riƙo ne, ƴan karere ne	Religious
hau_78ff69965de209d2c59c67fe009d18f4	@USER it’s called jinin kafuri	
hau_76a4b71b0793cce7b3e7567299527d1c	@USER ana shegiya akano i tell u	
hau_e4d153ee06bd39bae72c87e69304ef8b	Honestly speaking yan Arewa basuda hankali taya zakuzo kuna sa wani hoton shagon wata yar kwalta fgs 🤦‍♂️ an dade ba’a ruguje shagon ba me ruwanmu	Racial/Ethnic
hau_d79d2ef273db265b8ccbdd02e9b0f1c8	@USER idan zan maka bayanin su, kai kanka sai ka shirya zama... amma koh da iya musuluntar da maguzawa 200 a wudil na barka kasan ba karamin hidima ga addini bane.. #kanosaiubanabba	
hau_7b15d123b62d6c7702b1900a9cebde53	lmao muna wayo @USER : “@USER : lmao pple like us dnt pay any kobo self @USER ”ahaaaa kai arne ne	
hau_1a27c4217fdd7c72fbea943357cc1a82	idan ba sharrin soyayya ba ta yaya me degree👨‍🎓 zai tsaya yarinyar da ta fadi jamb🧐 tana cewa shi ba ajinta bane😎 shegiya dakikiya kawai❌🚶‍♂️	
hau_6df8e801bd5ee0b2451d6f711d133232	barbarar turawa inyamurai can relate ##url	
hau_501f4d7a5abe31a14ef36af7d027a7a0	Mu. Muke da Abuja mu muke da Kano mu jibgi mutum mun jibgi banza. MADUGU IKON ALLAHU	
hau_da38a843e6dac7bdf75ef85b018376b3	you called ppl 'dakikai' and now because of atiku you are calling them 'maguzawa' (non believers) this is very wrong dr ahmed gumi. why are you so harsh on buhari supporters like this?	
hau_1f6d319d8e679f4e5c17377771646cd8	hence, what is true about the almajiranci system in terms of the negative consequences to the overall development of the almajiri child is true to most deprived children across the nation.	
hau_60971681b85aca062aab506b998d16fc	@USER what is wrong with dan darika? educate me.	
hau_ed72daafb4e63596991602b6ca73f15d	still awaiting rarara new buhari song. a wanki garori 😀 #endrarara 😛 #efccwaiting 🙄 ##url	
