id	text	labels
tur_90d860321136ef7f7f829aafed1182f7	🇹🇷 Hain terör örgütünün, 15 Temmuz 2016'daki darbe girişimine karşı, demokrasimizi ve vatanımızın birlik beraberliğini korumak için şehit olan tüm vatandaşlarımızı 15 Temmuz Demokrasi ve Millî Birlik Günü'nde bir kez daha rahmetle anıyor, gazilerimize şükranlarımızı sunuyoruz.	
tur_aafc622d77591204b7f5df2a64450c3e	"5 AY ÖNCE Ahmet Davutoğlu: ""Hayatım CHP zihniyeti ile mücadele ile geçti."" BUGÜN Ke*** Ki***: ""Babacan ve Davutoğlu'yla ortak paydalarımız var."" Davutoğlu gibi adamlarla benim hiç bir ortak paydam olamaz Sn.Genel Başkan... Sizi bilemem..."	Political
tur_ad9fbcb9d49ca04c3e6c2f3033676d8f	@USER Bunların hiç anası bacısı yok mu? Yuhhh...	
tur_ef430c4b692dafb9c80f69be4a1c0e36	14 Şubat geliyor diye kimi sevgili yapma cabasinda kimi hediye aldırma peşinde ama kimsenin aklına 11 Şubat'ta öldürülen Özgecan Aslan gelmiyor ne yazık ..	
tur_77c725e6d0093d21102a3fb486dc16b0	iktidar hırsını koltuk sevdasını bir yana bırakıp akan kanı durdurmak bu kadar mı zor?	
tur_2051c9a029c440933d7d3c0c07eb052f	"Sosyal medyada kiralık küfür timleri ile gücün yettiğine sopa sallarsan, gün gelir ""en güçlü olan"" da sana sallar o sopayı. Ve ıskalamaz da."	
tur_5ccfe60e84272ea30e575574ceebdbaf	Neden gelecekte daha çok salgın göreceğiz? * Kontrolsüz nüfus artışı, şehirlerde kalabalık nüfus, * Doğal hayata, çevreye verdiğimiz tahribat, yabani canlılara yaşayacak yer bırakılmaması, * Antibiyotik direnci, * Kuraklık sebebi ile susuzluk... #coronavirus #Covid_19 #COVID19	
tur_b9339f2dc85875f7bb847bc840ede381	Van depreminde 7-8 aylık hamile bir kadın enkaz altında kaldı ve sadece kolu dışaridaydi o kadının kolundaki altın bilezikleri gören pislikler ise kadının kolunu kesip bilezikleri çıkardılar ve o kadın aslında ufak yaralar almışken o pislikler yüzünden kan kaybından öldü	
tur_5a42b45e2277e2d00d7beb3c7bd4411f	#Öğretmene40BinYeniAtama Birlik ve beraberliğe ihtiyacımızın en fazla olduğu dönemde 40 bin vatan evladı okullarında bu kutsal görevi beklemektedir Sayın Bakanım @USER	
tur_217932de44c0b9cf1e7f156f67049d74	Milletimizin birlik ve beraberliğini Vatanın bölünmez bütünlüğünü ve Daha Güçlü Bir Türkiye olma yolundaki gayretleri Her zaman Savunacağız	
tur_4c4d20c41d9b3abaabd9db59b044bd41	Türkiye ve Almanya arasındaki çok önemli bir farkı sizlerle paylaşmak istiyorum. Allah'ın Türkiye'deki evlerinde tuvalet ücretli dir. Allah'ın Almanya'daki evlerinde tuvalet ücretsiz dir. Üstelik küçük, büyük, orta gibi ayrımcılığı olmaksızın ücretsiz dir. Yani, Kostenlos 😂	Political, Racial/Ethnic, Religious, Other
tur_90bb5cba197589e0c8a83ff213b5791c	"EYT sorununu doğuran 4447 sayılı yasa 1999'da Başbakan Ecevit tarafından çıkarıldı. O dönem SSK Genel Müdürü olan Ki***, ""Emeklilikte 60 yaş şart"" diyor, söz konusu yasayı cansiparane destekliyordu. SSK'yı da sen batırdın, EYT sorununu da sen çıkardın Algıcı Kemal!"	Political
tur_c5b8fc0e3ad1b3800950ddff82617eae	Neden bu aşağılık takımlar Galatasaray maçında canla başla ölümüne oynuyorlarda ,Başakşehir maçlarında beceriksizleri oynuyorlar bi türlü anlamış değilim sahtekarları.	Other
tur_b67969e0beedc6b3b185482fdd8d8b69	"AKP’li vekil ""17 Aralık depreminin yaralarını önemli ölçüde sardık” demiş…Nasıl sardığınızı biliyoruz elbette… Yargıyı yürütmeye bağlayarak…"	
tur_acb8440b18839815e464bcd5d7eb9d9a	Sahurdan sonra ezanı beklemek, iftarı beklemek gibi oluyor.	
tur_3bd184c9570fafa3dede471ddab8f6be	@USER @USER TMK YASALARI Adil Değildir!Bilip bilmeden yorum yapıyorsunuz!Önce tıkla gör TMK Zulmünü! İnsanları nasıl mağdur ettiğini Aileleri nasıl parcaladigini cinnete cinayete intihara nasıl sürüklediğini!Ondan sonra konuşun! #SüresizNafakaZulümdür #6284yuvayıkıyor	Political, Gender/Sexual
tur_607e91641f13ac747d3ea60b39e5202f	Eğer bugün ABD’si, AB’si, İngiliz’i, Fransız’ı, Yunan’ı, İsrail’i, yani topu birden içeriden de cephe kurarak Ta*** Er***’ı devirmek için bir mücadele içine girmişse ülkemin Cumhurbaşkanın doğru yolda olduğunu inanırım... Ve bundan gurur duyarım… #ÇünküEr***	Political, Racial/Ethnic
tur_fbe5621b71b8828d2bb9d316f033317e	Belçika’da 4 kadını öldürüp ömür boyu hapse mahkum edilen Türk, cezasını çekmek için Türkiye’ye iade edilmiş ve Türkiye’de serbest bırakılmış.	
tur_e011e44a6aaeec6cbff2b38590db5842	Devletimizin istihbarat biriminde çalışan bazı kişiler farklı kılıklara girip sosyal medya da türkçü maskeler takarak Ak parti ve MHP düşmanlığı yapıyorlar. Aklınızı başınıza alın. Yanlış yapana ne yapılacağını iyi biliyorsunuz. Öğrenemediyseniz de öğretirler!	Political
tur_fe95f82ad3cdb4b63f91920995890f5f	Suriyeli mülteci dönmeyeceğiz Er***'a oy vereceğiz deyince ortalık yıkıldı ! 👉👉	Political, Racial/Ethnic
tur_8ec8cd0a0d2a041cd8ffe9fdce893832	@USER @USER ASKERLERİNİZ MAĞDUR...!!! 6000 sayılı kanun Mağdurları. Bu HAKSIZLIĞI Bu ADALETSİZLİĞİ Hak etmiyor. Türk askeri Mağdur edildi. Mağduriyetimizi Türkiye duydu. Çözüm istiyoruz.🇹🇷	
tur_5500da3472497da872a95837db9b0c77	Twiterin faydalı yanı faşistleri bir parça da olsa evcilleştiriyor	Political, Racial/Ethnic
tur_8dfe24ce67bc6ec190daa8c89fb8a764	Bu sosyal medya sansürü böyle devam ederse, sonunda bir dağ Başından kısa dalga radyo yayını bile olsa bildiklerimi, aklımın yettikleri söyleyeceğim..	
tur_e3defc863d4879b4d34b0047ab6e375e	Canım sen haksızken nasıl haklı konumuna geliyosun anlatsana biraz nasıl bi yetenek :D	
tur_6dd2914989204ec3051d1f9b6b9cf4c4	ÜlkücülerBuSeçimde İktidaraGelecek Ülkücü zulme sessiz kalmaz, zalime susmaz, zorbaya teslim olmaz.&amp;quot;Devlet Bahçeli&amp;quot;	Political, Racial/Ethnic
tur_1448202a35aaf13c404fe162bc08b52c	Vayy lann çok oldu gerçekten şöyle gülmeyeli hep sahteden gülüyoruz	
tur_c6ab5b8d69dffc9572bc0f1d5f9577b0	Soldaki çocukların terörist olmadıklarına ne kadar inanıyorsam müebbetle cezalandırılan sağdaki çocukların terörist olmadıklarına da okadar inanıyorum Terörist yakıştırmasını askeri öğrencilerle aynı twitte kullanmaya bile utanıyorum. İlk ve sondur. ASKERİ ÖĞRENCİLER MASUMDUR.	Political
tur_95ad9a37694e7e1df344dd1019428078	thyde hosteslerki atatürk rozetlerini siyasi görüş belirtiyor diye çıkartanlar kuran kurslarında siyasi etkinlikleri serbest bırakmış	Political, Racial/Ethnic, Religious
tur_7389399ef5712d2f649d0a0783d433be	Ayran içip güne başlayanlarda çoluk çocuk beceriyor ,üstelik kuran kurslarında şimdi defol git ,daha sinyalizasyonun ne olduğunu bilmeyen cahiller yüzünden dün 9 kişi öldü,git sen aç karnını doyur önce mal	Political, Religious, Gender/Sexual
tur_d1f064bdb5d338006219ff58440d3c3e	Solda onur, yiğitlik hala 17 yaşında bir anıt.. #12EylülDevamEdiyor Sağda şerefsiz bir katil.. #12EylülDevamEdiyor	Political
tur_bb0f38ea4047692edeacf9957b36c1f7	Hocam köpeğimle beraber oruç tutuyoruz sahurda mama verip akşam ezanında ekmek veriyorum sevabım 2 kat artar mı? @USER	
tur_fe5bd28066ba3c5536aa9aacc302b258	Kadim şehrimiz Konya'mızın Türkiye Selçuklu Devleti başşehri oluşunun 925. yılı dolayısıyla düzenlenen Selçuklu Payitahtı Konya kutlamalarına katıldık. Organizasyonda emeği geçenleri tebrik ediyor, kahraman ecdadımızı saygı ve rahmetle anıyorum. Mekanları Cennet olsun.	
tur_9376309b33a414fe328889e818d176d5	Hakkari’ye havalimanı yapılırken roketler atıp havalimanı yapımını durdurmaya çalışan HDPKK’yı sandıkta oy kullanırken unutma Kürt kardeşim! #KalkınmaDüşmanıHDPKK	Political, Racial/Ethnic
tur_92b4e0d7c87ccb3f3e3d2da550ab7c50	Belediyeler de bela okur. Yakan PKK’nın ve PKK yaktığı için susan herkesin Allah belasını versin.	Political, Racial/Ethnic
tur_ae1f310f2a51d97bbe3e1d55f772eb47	Doktor ve hastalar cami'yi kirletmezler! Camileri, sahte paragöz dindarlar ve Allah'la kandıranlar kirletir!	Political, Religious
tur_e9d346e8a5b4da22e03fb9f100c1d518	Bayern tribünlerinde şimdi de lgbti bayrağı gördüm	
tur_fb52bda2bc214e3e964ae045a9270eca	Avrupalı yüz yıllar boyu kemanı hep tam ses basarak çalmış tabi şarap içer.Parmağını hafif kaydırıp komayı bulsa dünyası değişir rakı içerdi	
tur_e304afc3678bf17588c817622032b6b0	Artık vaka sayımız Çin kadar Bulaşıcılıkta Çin'i çoktan geride bıraktık Yöneticiler al(ma)dığı kararlarla salgınının 81 ile çok hızlı yayılmasına ve daha fazla ölüme sebep oldular AymSoykırıma DurDemeli	
tur_56361164594d64f171647c4a1139cb4b	"Fidel Castro'nun çok güzel bir sözü var; ""Devletin imkanları kullanılarak yapılan hizmetler; vatandaşlara lütuf gibi sunulamaz."""	
tur_846831eae5df20e8f66e9b5b0b4d2c4c	@USER @USER İktidarda chp zihniyeti olsaydı inkılap tarihini ve Atatürkçülük dersi koyup onları zorunlu yapardı. Eleştirince de başkan kızıyor. Yazık çok yazık.	Political
tur_922d5222700efd20d75e1e43ff397dd3	"""Araplar'a birisi Şeriat, diğeri Laik 2 ülke verilse; Şeriat ülkesini seçip, Laik ülkeye kaçmaya çalışırlardı"" Ali Elverdi, Iraklı Sosyolog"	Political, Racial/Ethnic, Religious
tur_5a35d2a0e28f9a74e19e125161547385	AKP'nin hedefi PKK Devleti kurdurmak #AKPKKnınHedefiPKKdevleti	Political
tur_3ba84b9772d862f86410407145f21747	RT @USER Shakira Kürtçe şarkı söyleyecek haberini alan Serdar Ortaç,3 takım çatal kaşık seti alarak konser için hazırlıkların ...	
tur_6c52c5211cefca5ed8f418a0a0d56aa0	Fatih abi o 21 kişi kürt olmadıkları için göz altına alınamaz	Racial/Ethnic
tur_e8a04edfdbc2f3e5fc713e2043682e51	@USER @USER Içinizden yürekli kimse karşıma çıkamıyor tartışmak için. Çünkü bir dediğiniz diğer dediğinizi tamamlamıyo ondan her tiviti, her konuşmanızı yeni başlık açarak anlatıyorsunuz. En karaktersiz destekçileri adamı yedi yedi doymadı	Political, Other
tur_fd9bba5c687f67742ead452e0fea7544	Kadınları geride bırakan toplum geride kalmaya mahkumdur Haklarının bilincinde, nankör olmayanlarin #5AralıkDünyaKadınHaklarıGünü kutlu olsn	Political, Gender/Sexual
tur_cd3417c5e73d8513cad230867b224909	yine oyuna geliyorsun chp kurultayı alkolde boğduruyorsun	
tur_3575bec779233b34ffa110546962bcea	@USER @USER Sonucun dik alası varda reyis severler görüp anlamaz o yüzden anlatmaya da çalışmam. Ama niye başakşehir gibi taraftarsız camiasız takım olsun ki taraftarı olan camiası olan köklü o kadar kulüp var onlar olsun bunlar olacağına.	
tur_7d53f36cd735619ffdab57b0123e2f91	Türk basınında 7 Nisan 1995 📰 İzmir Genelevinde çalışan 450 kadın, genelevde çalışan kadınlara üç ayda bir zorunlu olarak yapılan kan testlerine zammı protesto etmek için grev yaptı. 7 Nisan sabahı arka sokaklarda 20-30 kadın toplandılar. Kararlıydılar. ++	
tur_f3b3169d94b8c777e12368f0533a39f7	Kan ile kurulan devletimizi, besmele ile satan şerefsizlere inanan Türk Soylular, sizler köle kalmaya ve zavallılığa mahkumsunuz !?..	Political, Racial/Ethnic, Religious
tur_dec283000d93e179018b78268a51b4a5	Deprem vergisi adı altında toplanan 35 milyar dolar neredeeeeeeeee????😏😏😏	
tur_aa8397813a8b5d1a8721d27620f599f2	10 yıllık ilişki ne . Uluslar arası anlaşma mısın sen, konut kredisi misin, kira sözleşmesi misin nesin .	
tur_ff4e2ec572e9dda4c52c1a46d29e3e66	Ukraynada yaşanan olayların en büyük müsebbibi hiç şüphesiz Avrupa Birliği ve ayrıca Merkel denilen vizyon yoksunu lutheran papazın kızıdır.	Political, Religious
tur_e42a2f6f0816984941ab135f0dfb630a	@USER Harbi boş herifsin insanları kek gibi bir kalıba sokmaya çalışıyorsun ama yemezler CHP’nin yanlış politikalarını eleştiren herkesi akpli ilan etmeye devam oktroller sandıkta patlayacaksınız	Political
tur_6c3421509c6d97b44d4bd39956298254	@USER @USER Muhterem çok güzel söylüyorsun !İranda İslamiyet yok ;Şiia var ve onun Şeriat Polisi var !İngilizce de Moral Polisi diyorlar herkezde inanıyor ?	
tur_775fcc7f5c24dee7a9c0e012c6845db5	"* #DiyanetKapatılsın diyeler bilinki Müslüman Türk yurdunda ""Diyanet kpatılamaz ancak ismi HİLAFET bakanlığı olarak değiştirilir."" Küresele köle olmuş iktidarlar yok olacak ""ÜMMET TEK MILLET OLACAK"" Lideride @USER dır. Biz #BirlikteÇokGüçlüyüz *"	Political, Religious
tur_2a27df86ef8ea24f2508b9fecadf6c2d	mehdi savasların batıda mali doguda idarisorunlar nedeniyle 8ağs tarihinde dogudan cıkan dumanla baslar dedi	
tur_57936f62775340d099f58aa4d30504c7	Yuce devletimizin en gizli belgesi kurban burs sucu bucu oda calindi ha uzulmeyin her sezon var bunlar #HaberAlmaHakkıEngellenirse	
tur_23d4b92cf4bddb1d10fe71ce94dc8c6d	"""Her taşın altında Cemaat"" yalanıyla koca Türkiye'yi kemoterapiye soktular. Metabolizma dağıldı. Ne bağışıklık sistemi kaldı ne de refleks."	
tur_f5e5cfae95641547d9bb087c97448da9	“Devlet iradesinin yanındayız” diyemediler! Günlerdir ittifak ortakları hdpkklı belediyelere atanan kayyumlarla alakalı sessiz kalan akşenercilerden ciddiyetten ve kiyafetten uzak seviyesiz açıklama.	Political
tur_3e06e23e29fc40310df0097366f2a6de	Tuma Çelik, 24 Haziran 2018'deki Cumhurbaşkanlığı ve milletvekili seçimleri öncesinde Mardin'de seçim çalışmaları kapsamında bir derneğin toplantısına katıldı. Çelik, toplantının yapıldığı binada bir kadına tecavüz etti. #HDPdetecavüz	
tur_685db76534c31c8ce29fd57c231330a5	Güzel transfer dönemiydi. Bu dakikadan sonra giden olabilir de gelen olursa sürpriz olur. Transferde çok ama çok titiz çalışan Ali Koç, Semih Özsoy ve Comolli’ye tebrikler. Yapılan her transferde üçünün de imzası vardı. Ali Koç ve Semih Özsoy, Comolli’yi hiç yalnız bırakmadılar	
tur_72917831705801b06ace7ce7308c40f6	"Haklı olduğumuz konuda tepki verirken bile""acaba çok mu üstüne gittim"" diye düşünüp yumuşayan kerizler olarak bizi daha çok üzerler arkadaşlar"	
tur_afa6abf645843145f9a1bb2ca93a3dc0	@USER Örümcek beyinli insanlar, rant ve hasılat ortağı kan emiciler sizi.	Political, Religious
tur_e7b03a230ac853411909e53101cf2948	Seri AKP oy üretimi! Sonra bunun adı seçim mi oluyor? Bütün bu deliller milli ve uluslararası mahkemelere götürülüp hükümet illegal ilân edilip seçimler ülke sathında tüm muhalefet tarafından protesto edilmeliydi! Bir gurup maksatlı insan tarafından tuzak kurulmuş ülkeye besbelli	
tur_b85964c8fd6f39a8ec10226e7175a43e	TÜİK… Ta*** Er***’ı Üzmeyen İstatistik Kurumu Demokrasi aynı zamanda bir denetim rejimidir. CHP Genel Başkanı Ke*** Ki***’na kapılarını açmayan TÜİK, denetlenmekten kaçmış ve açıkladığı sözde istatistiklerin doğruluğuna kendilerinin de inanmadığını göstermiştir.	Political
tur_5856af92b50e7fe303a6c3a7805c28e2	Acıyla yoğrulan, sabırla bilenen kadınlarımızın 8 Mart Dünya Emekçi Kadınlar Günü kutlu olsun. Desteklerini biz kadınlardan hiçbir zaman esirgemeyen başta Belediye Başkanımız @USER ve İlçe Başkanımız @USER bu anlamlı günde de bizlerle oldular .	
tur_e24aede3e2c9bbc21c04a4e336328718	SMA hareket sinir hücreleri kaynaklı ilerleyen bir kas hastalığıdır.Bu hastalıkla boğuşan yavrularımız devlet desteğinden yoksun bırakılmaktadır. Ne yapalım acıları ile başbaşa bırakıp ölüme mi terk edelim ????? 👇👇👇👇👇👇👇👇👇 SMAtedavilerini SGKkarşılasın	
tur_e575eb8b3c75bfb860575a68e9001567	AK Parti iktidarında gençlere reva görülen tablo: Üniversiteyi kazanan genç yurtsuz sokakta, bitiren genç de işsiz sokakta!	
tur_f23974f3135c5a4715300e39f2669a9b	Bu karar Devleti güçsüz göstermektir.Seyirci korkmuyor stada geliyor da emniyeti sağlayamayan hükümet mi korkuyor #GalatasarayMaçaÇıkmasın	Political, Other
tur_d232607180e6f45308f4bf16c93adee8	@USER kahve insanın en iyi arkadaşıdır onu asla yarı yolda bırakmaz HalilİbrahimCeyhan #HalilİbrahimCeyhan	
tur_1478026fbf39f3c0c4b054b8963995a3	Bu haberler ilk değil pek şaşırmıyorm ve nedense hiç sekmiyor bu tipler akrabalarımız bizi görüp çoçuklarına iğrenerek söylüyorlar bak alkol alıyor diye ve aynı kişi çoçuklarını gidip bu pisliklere emanet ediyor sonuç bu. İğreniyorum bunlardan nesilleri tükenmiyor. #yatilikuran	Political, Religious
tur_2e10fabb4b03871e8ef390ddaa777383	@USER Kendi tuttuğu özel otobüsle karantinadan kaçmaya çalışan,devletin polisiyle arbede yaşayan umreciler,umrenin ruhunu kavrayamamış olmuyor mu hocam?Bu bencillik, sorumsuzluk ve kul hakkı değil mi ?Karantinaya giren umreciler de bunlar yüzünden zan altında kalıyor.Nerden baksan suç.	Political, Religious
tur_ef433598db95df3fe076315aef8c133e	Hepinize yazıklar olsun! günlerdir filistine ağlıyor, destek çıkıyorsunuz ama #KürtlereIrkçılık (ilk değil son da olmayacak) yapılınca üç maymunu oynuyorsunuz sizin insanlığınızda müslümanliğınızda batsın...	Political, Racial/Ethnic, Religious
tur_7bc005989dfb77a32980d1f75bc5696f	Çarşaflıları ninjaya benzeten kesiminde kilise papazı gibi sakal bırakması peki. Tencereye dibin kara demişler o da seninki benden kara be malbayım demiş.	Political, Religious
tur_7da351a19d52962b1ac52950c6e1b634	Bu gün kayınpederimi kireçleyerek ölümünden 3 saat sonra toprağa verdik alel acele cenaze namazı,taziye, yakınlarının gelmesi,hiç bir şey yapamadık elimiz kolumuz bağlı mezarlığın bir kıyısına 3 tane maskeli, kıyafetli kişi tarafından gömüldü adam ve normal ölüm raporu var	
tur_ed11fa5e3c72235283754c48b7f55ccf	Gelecek nesillere bırakacağımız önemli miraslardan biri ormanlarımız olacaktır. 11 Kasım Milli Ağaçlandırma Günü kapsamında bugünden itibaren yıl sonuna dek, Samsun'da 771.000 fidan dikeceğiz. Tüm Samsun'u #GeleceğeNefes olmaya davet ediyoruz.🌱	
tur_edc9e13f4fbe39d619bd527e374c2b4b	Ülkenin bitki örtüsü Suriyeli oldu 👀	Political, Racial/Ethnic
tur_29794b78784c9d4b82ae46e72fda8117	@USER @USER bunlar müslüman görünümlü hak yiyen insanlar 2 evladımin nafakasina göz diken vicdansizlar	
tur_bd3702cdf4b089d9fe3cc4c40c1a816e	Dün gece, tüm tedavisi yapılıp taburcu edilirken çıkarılan damaryolu acıdı diye üç doktoru darp edip, FIRLATMAK İÇİN satın aldıkları soda şişeleriyle saldırdılar. Samatya acilde o şişeler doktorlara değil DEVLETE atıldı, o yumruklar tekmeler DEVLETE atıldı. @USER	
tur_cd0401db9f9ec5d0f026cf4ad1ab13d2	"Parisli Bir Müslüman:""Müslümanım diye terörist olduğumu düşünüyorlar.Size güveniyorum,siz de güveniyorsanız sarılın"""	Political, Religious
tur_e232c8891fdde3f8faa702ebff11d908	Dünyanın en zekice bağış reklamı.Bu gördüğünüz ekrana banka kartınızı sürtürek yoksul insanlara bağışta bulunuyorsunuz.Yer Almanya.	
tur_5f0a8e664cff538f0383446afa6a892d	@USER Bunun için miydi tüm uğraş yazık verilen Oylara yazık @USER @USER	Political
tur_db39267cbf2f7448b8c753696ccdc756	2- Bütün baskı politikaları dayanışmayla boşa çıkacaktır. Biz de içeriden, sizlerin bu duruşuna layık olmak için elimizden geleni yapmaya devam edeceğiz.	Political
tur_b6f20a165a53b7c3a563ea34a5b0cec6	EKONOMİ, KÜLTÜR, EĞİTİM, SANAT GİBİ ALANLARDA NE GİBİ PROJELER ÜRETIYORSUNUZ?SADECE KURT İŞARETİ YAPARAK OLUNMUYOR O DEDİĞİNİZ!!😏😏 Bahçeli: Üç Hilal’in tek başına iktidarı artık bir zorunluluktur, ihtiyaçtır ve geleceğin lider ülke idealinin gerçekleşmesi buna bağlıdır.	Political, Racial/Ethnic
tur_cd6d7d8e8a6d63db848f7fd72eed3100	Tersine Dünya Okulu Tarih 25 Nisan 2022 Kirada oturan 72 yaşındaki Mücella Yapıcı milyonlarca kişinin katıldığı Gezi’yi finanse etmekle suçlandı. Kirada otururken milyonları finanse eden Yapıcı’ya 18 yıl hapis cezası verildi…	
tur_950cd5eafdcd679956a094fea919d0ad	SömürgecilerGidecek TerörBitecek failler burada azmettiricileri dışarıda	Political, Racial/Ethnic
tur_82cefc3aea2dbdd58d6cfa9ad4b97a80	@USER Neden hiçbir savcı feto denen dinbaz ile fotoları olan, geçmişi olan devletin tüm imkanlarını önüne serenlerin değil de gazetecilerin, yazarların, gerçek sanatçıların ülkesi için elini taşın altına koyanların peşine düşer. Allah'tan değil kul dan korkar olmuş devletin memuru!	Political, Religious
tur_63bbb6917398a92d3e8206c11698445c	başbakan bir kez daha kılıçdaroğlunun rezilliğinden bahsetti.. cahil adam chp genel başkanı hesabınızı yapın.	Political
